ubigeo;Region;Province;District;Area;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
90709;HUANCAVELICA;TAYACAJA;HUARIBAMBA;361.4281955;7759.70692;7780.730952;7797.289116;7809.800331;7818.69562;7824.416935;7827.415447;7828.148893;7827.077546;7824.658467;7821.337829;7817.5413;7813.662732;7810.051609;7807;7758.466561;7626.445841;7424.65388;7167.848785;6870.881881;6547.927956;6211.919135;5874.185105;5544.284561;5230;4937.461316
90710;HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;67.67050843;2888.446748;2868.03545;2840.917074;2807.765791;2769.274483;2726.143087;2679.067909;2628.731889;2575.795798;2520.890345;2464.609213;2407.503057;2350.074559;2292.774647;2236;2177.357947;2114.713369;2048.774082;1980.215611;1909.691673;1837.837984;1765.270271;1692.578192;1620.317167;1549;1479.089777
90711;HUANCAVELICA;TAYACAJA;PAZOS;153.5665656;8355.664888;8363.891727;8360.403922;8345.917952;8321.193331;8287.024308;8244.231181;8193.65091;8136.126692;8072.496317;8003.579266;7930.162758;7852.987174;7772.731553;7690;7581.369095;7427.750396;7236.414968;7014.746872;6770.026226;6509.23937;6238.919889;5965.025359;5692.853627;5427;5171.35387
90713;HUANCAVELICA;TAYACAJA;QUISHUAR;31.6712841;1064.926761;1065.778708;1064.779535;1062.075349;1057.819812;1052.172012;1045.294397;1037.350749;1028.504164;1018.915025;1008.738957;998.1248036;987.2126452;976.1319609;965;952.474341;937.3609174;919.9854923;900.6715097;879.7422737;857.5208294;834.3276921;810.4770079;786.2719297;762;737.9292104
90714;HUANCAVELICA;TAYACAJA;SALCABAMBA;193.3213575;6421.864829;6378.08649;6324.504528;6262.075824;6191.770262;6114.560138;6031.410121;5943.26753;5851.052729;5755.64954;5657.895654;5558.5732;5458.399755;5358.020214;5258;5155.696389;5048.480657;4936.826313;4821.183978;4702.022811;4579.854764;4455.242999;4328.797648;4201.162972;4073;3944.968291
90715;HUANCAVELICA;TAYACAJA;SALCAHUASI;118.4710875;5062.857874;5017.582442;4963.078727;4900.307389;4830.240737;4753.850219;4672.094835;4585.910388;4496.199411;4403.821738;4309.585701;4214.240077;4118.466993;4022.876051;3928;3831.113947;3729.673758;3624.37581;3515.882534;3404.849724;3291.940768;3177.82922;3063.192519;2948.700225;2835;2722.704063
90716;HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;282.8826076;4040.260838;4040.52068;4028.068625;4003.898626;3969.092268;3924.791948;3872.175417;3812.432027;3746.74095;3676.251537;3602.066002;3525.224563;3446.693223;3367.354322;3288;3197.538826;3087.192318;2961.164262;2823.560649;2678.267494;2528.853673;2378.499561;2229.951889;2085.504092;1947;1815.857372
90717;HUANCAVELICA;TAYACAJA;SURCUBAMBA;231.8410296;5737.905591;5707.456345;5675.099837;5641.115723;5605.781051;5569.370189;5532.154339;5494.400341;5456.368498;5418.309231;5380.458473;5343.031825;5306.217724;5270.169947;5235;5201.581295;5170.332589;5140.607059;5111.747114;5083.128335;5054.190402;5024.455144;4993.533321;4961.122653;4927;4891.010632
90718;HUANCAVELICA;TAYACAJA;TINTAY PUNCU;462.2360653;3878.73952;4379.663943;4887.558366;5393.036782;5886.463579;6358.355115;6799.768465;7202.652025;7560.13668;7866.752028;8118.558925;8313.196726;8449.850253;8529.147117;8553;8488.895674;8308.832839;8025.411879;7654.436777;7213.72229;6721.89688;6197.299589;5657.050296;5116.345351;4588;4082.230323
100101;HUANUCO;HUANUCO;HUANUCO;87.090681;58354.22771;59912.55577;61458.825;62992.54733;64513.46401;66021.55912;67517.06678;69000.46759;70472.46859;71933.96163;73385.95566;74829.47988;76265.45763;77694.55354;79117;80547.56006;81995.10466;83449.24156;84898.40089;86330.55564;87733.82129;89096.90232;90409.38043;91661.85977;92846;93954.47708
100102;HUANUCO;HUANUCO;AMARILIS;119.7451477;60762;61365.42749;61987.69372;62630.14596;63294.20597;63981.38256;64693.27905;65431.59142;66198.09299;66994.60097;67822.9216;68684.77139;69581.67409;70514.83542;71485;72526.9575;73670.04486;74905.37274;76223.15536;77613.22029;79065.41045;80569.86097;82117.15246;83698.3566;85305;86928.97969
100103;HUANUCO;HUANUCO;CHINCHAO;1623.451994;22011;22682.75703;23292.95392;23840.43345;24325.00336;24747.38822;25109.16408;25412.67764;25660.95201;25857.58096;26006.61441;26112.43821;26179.65176;26212.94798;26217;26154.32714;25988.65569;25726.93655;25376.88768;24946.99484;24446.43871;23884.94957;23272.6057;22619.59982;21936;21231.52898
100104;HUANUCO;HUANUCO;CHURUBAMBA;483.6270547;16570;17794.07417;18965.28244;20069.15282;21093.05495;22026.51295;22861.41659;23592.12726;24215.481;24730.69617;25139.19787;25444.37516;25651.28934;25766.35307;25797;25666.56537;25305.15536;24734.76287;23981.50941;23074.34471;22043.71191;20920.25371;19733.63689;18511.56148;17279;16057.68695
100105;HUANUCO;HUANUCO;MARGOS;252.5557376;13822;14185.17913;14501.34517;14771.5763;14997.75224;15182.46088;15328.89731;15440.75882;15522.13956;15577.42754;15611.2068;15628.16701;15633.02262;15630.4437;15625;15523.00636;15243.8865;14815.10413;14266.7695;13629.59243;12933.17183;12204.69238;11468.05081;10743.39161;10047;9391.480742
100106;HUANUCO;HUANUCO;QUISQUI;141.4390121;5607;5954.104392;6267.557287;6544.467216;6783.325728;6983.962557;7147.442219;7275.917032;7372.452394;7440.83959;7485.409851;7510.86114;7522.10662;7524.151173;7522;7446.518221;7238.397637;6921.358931;6522.112662;6067.684602;5583.28213;5090.824359;4608.137398;4148.728079;3722;3333.761474
100107;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN;87.62670452;3940;4055.724868;4169.733194;4281.049403;4388.632489;4491.384017;4588.158018;4677.772498;4759.022225;4830.692415;4891.573012;4940.473361;4976.237319;4997.759047;5004;5003.218856;5003.705338;5004.478444;5004.530827;5002.873179;4998.56839;4990.754829;4978.65957;4961.603397;4939;4910.351976
100108;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN;246.8038906;5404;5743.158471;6049.679829;6320.654995;6554.536601;6751.097982;6911.333341;7037.313972;7132.016319;7199.137173;7242.909759;7267.932217;7279.017486;7281.070965;7279;7179.930925;6907.714277;6499.24801;5995.885443;5438.177689;4862.011703;4296.351706;3762.445924;3274.156174;2839;2459.528007
100109;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;432.0564392;17965;18062.01563;18158.58229;18255.15923;18352.22146;18450.26216;18549.79366;18651.34571;18755.45996;18862.67969;18973.53384;19088.51523;19208.05308;19332.48071;19462;19603.51752;19762.27444;19935.61662;20120.71571;20314.7232;20514.88871;20718.63907;20923.62039;21127.70904;21329;21525.78232
100110;HUANUCO;HUANUCO;YARUMAYO;56.22073427;2582;2637.087164;2684.732981;2725.201677;2758.861123;2786.169726;2807.662707;2823.938137;2835.643012;2843.459639;2848.092562;2850.256274;2850.663988;2850.017724;2849;2824.409783;2756.988664;2654.378933;2524.979868;2377.211994;2218.937909;2057.064328;1897.321976;1744.199959;1601;1469.972732
100111;HUANUCO;HUANUCO;PILLCO MARCA;60.97260436;16321.77229;16553.69546;16839.55245;17178.94071;17571.74615;18018.09218;18518.28973;19072.7854;19682.10495;20346.78929;21067.31954;21844.02848;22676.99564;23565.92434;24510;25574.41623;26829.78936;28283.75602;29944.84651;31822.23988;33925.46505;36264.02815;38846.9491;41682.19458;44776;48132.08184
100201;HUANUCO;AMBO;AMBO;287.7368653;13833;13925.41208;14035.65901;14163.23186;14307.65931;14468.50103;14645.34037;14837.77514;15045.40551;15267.81787;15504.56356;15755.13192;16018.91708;16295.17908;16583;16904.12278;17279.40509;17706.28967;18182.04513;18703.78894;19268.49382;19872.97409;20513.8517;21187.50424;21890;22617.02715
100202;HUANUCO;AMBO;CAYNA;165.4387343;4272;4276.283111;4274.711015;4267.619553;4255.365964;4238.325088;4216.885345;4191.444273;4162.4035;4130.16302;4095.114764;4057.635586;4018.079864;3976.772109;3934;3875.171079;3788.560341;3678.924273;3551.117496;3409.907382;3259.819665;3105.017952;2949.218928;2795.643256;2647;2505.500525
100203;HUANUCO;AMBO;COLPAS;182.5355647;3270;3272.214468;3267.915529;3257.51914;3241.47292;3220.248979;3194.336785;3164.235996;3130.449222;3093.474687;3053.798849;3011.889086;2968.186653;2923.100175;2877;2819.359991;2741.833453;2648.130816;2541.975257;2426.96753;2306.475954;2183.553119;2060.880058;1940.73721;1825;1715.155467
100204;HUANUCO;AMBO;CONCHAMARCA;101.3853996;4625;4848.054623;5056.017809;5247.415899;5421.117163;5576.340936;5712.65592;5829.968276;5928.50038;6008.76142;6071.511293;6117.719499;6148.520955;6165.17076;6169;6148.004847;6090.882253;6000.407517;5879.786169;5732.575924;5562.591403;5373.795359;5170.183727;4955.673244;4734;4508.635483
100205;HUANUCO;AMBO;HUACAR;233.3677491;9340;9295.784736;9248.462071;9198.481817;9146.290485;9092.331196;9037.042898;8980.858417;8924.200912;8867.478398;8811.076163;8755.347169;8700.600738;8647.090157;8595;8545.765982;8500.080326;8456.885386;8415.103036;8373.70693;8331.773601;8288.512539;8243.277806;8195.565239;8145;8091.319262
100206;HUANUCO;AMBO;SAN FRANCISCO;120.7638;3386;3410.015791;3430.076916;3446.474203;3459.51899;3469.540147;3476.881001;3481.896006;3484.947005;3486.398941;3486.614959;3485.950902;3484.749332;3483.333271;3482;3441.853845;3331.987338;3166.925453;2962.579238;2734.483778;2496.513315;2260.119957;2034.046064;1824.40421;1635;1467.7821
100207;HUANUCO;AMBO;SAN RAFAEL;441.9969028;11591;11752.6232;11890.6852;12006.46291;12101.45317;12177.34192;12235.97297;12279.31656;12309.43762;12328.46374;12338.55297;12341.86171;12340.51344;12336.56906;12332;12281.29068;12144.70932;11933.74371;11660.69244;11338.17514;10978.69229;10594.24797;10196.04806;9794.283251;9398;9015.056946
100208;HUANUCO;AMBO;TOMAY KICHWA;41.95498406;5625;5616.965597;5596.046983;5563.396246;5520.221765;5467.766697;5407.288895;5340.042284;5267.259643;5190.136769;5109.818058;5027.383585;4943.837888;4860.100711;4777;4688.865027;4590.481414;4483.244606;4368.514262;4247.63486;4121.942925;3992.762032;3861.388731;3729.073404;3597;3466.268
100301;HUANUCO;DOS DE MAYO;LA UNION;170.4898928;5556;5634.748022;5710.843387;5784.388225;5855.501948;5924.321379;5991.000357;6055.708436;6118.628294;6179.951482;6239.872256;6298.579366;6356.245918;6413.017621;6469;6525.419546;6582.985669;6640.903431;6698.314649;6754.35584;6808.203717;6859.106612;6906.402333;6949.524454;6988;7021.442011
100307;HUANUCO;DOS DE MAYO;CHUQUIS;154.31835;4118;4345.183699;4550.314096;4731.887878;4889.178425;5022.204873;5131.673162;5218.896114;5285.699848;5334.323629;5367.319553;5387.457599;5397.640523;5400.831951;5400;5367.512515;5278.115774;5139.366566;4959.765527;4748.223425;4513.583585;4264.224489;4007.757689;3750.826287;3499;3256.75535
100311;HUANUCO;DOS DE MAYO;MARIAS;620.3852743;5273;5619.342;5953.259695;6271.137283;6569.623607;6845.704376;7096.761978;7320.620723;7515.576008;7680.406635;7814.370429;7917.184215;7988.990175;8030.311388;8042;8013.883197;7936.486763;7812.482188;7645.256894;7438.850283;7197.852606;6927.27092;6632.372327;6318.51777;5991;5654.897534
100313;HUANUCO;DOS DE MAYO;PACHAS;270.1106776;8576;9139.639537;9650.440096;10103.08854;10494.59192;10824.22639;11093.37904;11305.30854;11464.85277;11578.11095;11652.1251;11694.58192;11713.55129;11717.27315;11714;11597.24733;11275.16116;10784.08371;10165.02952;9459.599293;8706.701346;7940.273644;7188.015776;6471.005883;5804;5196.186993
100316;HUANUCO;DOS DE MAYO;QUIVILLA;34.28163016;1080;1202.874717;1325.905209;1446.987213;1564.018481;1674.977825;1777.998795;1871.433742;1953.904896;2024.340161;2081.992575;2126.443584;2157.591462;2175.627088;2181;2166.671303;2126.491669;2063.012542;1979.427295;1879.361258;1766.65542;1645.159934;1518.551879;1390.188192;1263;1139.429732
100317;HUANUCO;DOS DE MAYO;RIPAN;76.56230735;5401;5589.662131;5763.9274;5923.077062;6066.618841;6194.284948;6306.025079;6401.994537;6482.537693;6548.167127;6599.538972;6637.425235;6662.684063;6676.229201;6679;6663.568926;6622.680129;6557.666118;6470.061314;6361.617506;6234.298191;6090.251679;5931.766743;5761.216879;5581;5393.479968
100321;HUANUCO;DOS DE MAYO;SHUNQUI;32.9144461;2707;2711.025596;2713.905177;2715.753449;2716.687562;2716.827024;2716.2934;2715.209657;2713.698988;2711.88302;2709.879308;2707.798129;2705.738653;2703.784649;2702;2683.204206;2633.324725;2557.637741;2461.823544;2351.575809;2232.289067;2108.834361;1985.422829;1865.548955;1752;1646.915775
100322;HUANUCO;DOS DE MAYO;SILLAPATA;71.96081473;3793;3793.160489;3781.247205;3758.235347;3725.183166;3683.205453;3633.448521;3577.067032;3515.202916;3448.96654;3379.420286;3307.564633;3234.326881;3160.552616;3087;3004.29745;2904.89973;2792.232074;2669.635638;2540.283005;2407.108536;2272.754478;2139.533955;2009.411413;1884;1764.574199
100323;HUANUCO;DOS DE MAYO;YANAS;37.04660687;3302;3307.936024;3312.391231;3315.516573;3317.466367;3318.398119;3318.472097;3317.850475;3316.69586;3315.16907;3313.426045;3311.61392;3309.866327;3308.298146;3307;3290.142521;3244.547781;3174.650068;3085.181963;2980.928118;2866.519456;2746.273711;2624.084762;2503.359758;2387;2277.419327
100401;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;586.21;6251;6406.408286;6544.380443;6665.139212;6769.159698;6857.146384;6930.007183;6988.825206;7034.828834;7069.360664;7093.845967;7109.761335;7118.604316;7121.86493;7121;7104.22887;7060.186301;6991.044266;6899.152868;6787.033771;6657.356145;6512.895566;6356.480197;6190.930601;6019;5843.321012
100402;HUANUCO;HUACAYBAMBA;CANCHABAMBA;186.83;2777;2846.036465;2908.624358;2964.724524;3014.37764;3057.699768;3094.876698;3126.157136;3151.844746;3172.289108;3187.875725;3199.01526;3206.132325;3209.654206;3210;3204.155031;3189.112227;3165.311854;3133.242347;3093.457586;3046.584737;2993.322374;2934.430205;2870.712786;2803;2732.126995
100403;HUANUCO;HUACAYBAMBA;COCHABAMBA;686.95;1885;2035.969562;2177.772136;2308.404508;2426.31364;2530.433519;2620.194368;2695.50684;2756.725307;2804.595285;2840.190443;2864.844554;2880.083319;2887.56026;2889;2867.716846;2808.716227;2717.170311;2599.055337;2460.69438;2308.348848;2147.884581;1984.526972;1822.708199;1666;1517.118471
100404;HUANUCO;HUACAYBAMBA;PINRA;283.71;6806;7047.45768;7267.259146;7464.727485;7639.589888;7791.960402;7922.314168;8031.454328;8120.472857;8190.706643;8243.690252;8281.106923;8304.739471;8316.422831;8318;8293.875695;8229.191344;8127.18163;7991.454054;7825.932613;7634.781062;7422.308147;7192.861853;6950.721935;6700;6444.554872
100501;HUANUCO;HUAMALIES;LLATA;411.35;14060;14342.70416;14596.06867;14820.48814;15016.66946;15185.60778;15328.5587;15447.00687;15542.63079;15617.26367;15672.85094;15711.40478;15734.95699;15745.51172;15745;15720.2093;15657.79022;15559.41483;15426.89717;15262.29655;15067.97607;14846.61451;14601.17741;14334.8579;14051;13753.01661
100502;HUANUCO;HUAMALIES;ARANCAY;158.33;2282;2272.599098;2258.479914;2240.081542;2217.857973;2192.271054;2163.78392;2132.854872;2099.931654;2065.446106;2029.809215;1993.406583;1956.594424;1919.696195;1883;1844.741425;1803.284814;1759.063298;1712.495088;1663.994493;1613.977168;1562.860094;1511.05755;1458.974649;1407;1355.498813
100503;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;89.25;5084;5069.96719;5050.519821;5026.140731;4997.321483;4964.558677;4928.350182;4889.191035;4847.568811;4803.958321;4758.815564;4712.571047;4665.622664;4618.328498;4571;4522.598391;4471.870405;4418.729091;4363.07681;4304.84522;4244.021926;4180.664143;4114.90131;4046.929396;3977;3905.40719
100504;HUANUCO;HUAMALIES;JACAS GRANDE;236.99;7120;7128.317563;7129.26907;7123.453976;7111.492455;7094.020719;7071.686101;7045.141571;7015.039347;6982.023364;6946.720487;6909.730535;6871.615406;6832.88777;6794;6750.63625;6698.620492;6638.510483;6570.847095;6496.207824;6415.241242;6328.682381;6237.351783;6142.142514;6044;5943.899408
100505;HUANUCO;HUAMALIES;JIRCAN;84.81;2006;2188.523823;2358.179675;2512.010231;2647.881742;2764.536926;2861.587276;2939.454201;2999.271748;3042.765065;3072.118465;3089.845428;3098.670527;3101.430611;3101;3069.766638;2983.320989;2851.069384;2683.790811;2492.550981;2287.808678;2078.774428;1873.033284;1676.406065;1493;1325.390374
100506;HUANUCO;HUAMALIES;MIRAFLORES;96.74;3419;3476.577072;3526.031028;3567.742185;3602.181228;3629.896983;3651.503937;3667.669668;3679.10228;3686.537962;3690.728783;3692.430893;3692.393356;3691.347911;3690;3682.409569;3662.849435;3632.355985;3592.021667;3542.9995;3486.49896;3423.773235;3356.099742;3284.75685;3211;3136.04014
100507;HUANUCO;HUAMALIES;MONZON;1521.39;6992;8004.240567;9083.494936;10216.64347;11386.60694;12572.44833;13749.71315;14891.02598;15966.94294;16947.03826;17801.18137;18500.93987;19021.02648;19340.6968;19445;19383.22574;19204.53866;18900.49103;18465.5853;17898.01223;17200.20074;16379.11663;15446.27086;14417.42394;13312;12152.24842
100508;HUANUCO;HUAMALIES;PUNCHAO;42.24;2172;2230.872901;2283.011962;2328.487293;2367.478229;2400.26312;2427.207741;2448.752727;2465.400389;2477.70125;2486.240626;2491.625585;2494.472625;2495.396426;2495;2488.233906;2470.275798;2442.126131;2404.870539;2359.665183;2307.717035;2250.259618;2188.526046;2123.721843;2057;1989.440356
100509;HUANUCO;HUAMALIES;PUÑOS;101.75;5193;5199.714378;5202.261197;5200.93651;5196.046802;5187.907444;5176.840788;5163.173649;5147.233898;5129.345976;5109.825238;5088.971158;5067.059616;5044.334623;5021;4990.158054;4945.800611;4889.430494;4822.566259;4746.755004;4663.573888;4574.620535;4481.494896;4385.776338;4289;4192.636019
100510;HUANUCO;HUAMALIES;SINGA;151.7;5035;5026.751046;5007.295043;4977.635238;4938.821738;4891.933385;4838.06083;4778.290787;4713.691416;4645.298801;4574.104546;4501.044576;4426.989323;4352.735534;4279;4200.949067;4114.119304;4019.679478;3918.767729;3812.511868;3702.037445;3588.46457;3472.896293;3356.402089;3240;3124.64043
100511;HUANUCO;HUAMALIES;TANTAMAYO;249.95;2756;2819.948267;2875.399942;2922.616586;2961.988089;2994.016921;3019.301451;3038.518848;3052.408011;3061.752887;3067.366546;3070.07633;3070.710407;3070.086056;3069;3046.763344;2985.862501;2892.6435;2774.064528;2637.17412;2488.685541;2334.665054;2180.336665;2029.993767;1887;1753.857605
100601;HUANUCO;LEONCIO PRADO;RUPA-RUPA;428.58;47723;48578.13329;49424.1735;50262.3926;51094.22633;51921.27999;52745.33019;53568.31916;54392.3378;55219.59395;56052.36269;56892.91705;57743.43882;58605.9116;59482;60381.18271;61308.43747;62257.45852;63221.19495;64192.36837;65163.89121;66129.1667;67082.27002;68018.0249;68932;69820.45514
100602;HUANUCO;LEONCIO PRADO;DANIEL ALOMIAS ROBLES;710.91;5184;5369.636766;5554.091228;5735.675346;5912.551932;6082.747974;6244.172881;6394.641454;6531.90126;6653.663866;6757.639447;6841.574279;6903.290884;6940.730774;6952;6950.8958;6951.438894;6952.152526;6951.523487;6948.06444;6940.362459;6927.112817;6907.139064;6879.401886;6843;6797.166674
100603;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN;117.24;3497;3569.739137;3637.197472;3699.210648;3755.652433;3806.435107;3851.509117;3890.861753;3924.514626;3952.519773;3974.954309;3991.913692;4003.50382;4009.832378;4011;4007.376437;3999.032888;3985.585887;3966.655368;3941.905034;3911.072225;3873.986463;3830.577485;3780.874622;3725;3663.158142
100604;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;2829.67;24813;25723.20299;26632.4509;27532.80729;28415.55939;29271.26927;30089.84883;30860.65843;31572.62788;32214.39795;32774.48032;33241.43438;33604.06003;33851.60668;33974;34035.1432;34102.53055;34171.75677;34238.20343;34297.33916;34344.9457;34377.2653;34391.07538;34383.7035;34353;34297.28675
100605;HUANUCO;LEONCIO PRADO;LUYANDO;100.32;7123;7316.840731;7507.378438;7693.443239;7873.806944;8047.19171;8212.279581;8367.722359;8512.151111;8644.184703;8762.43688;8865.521716;8952.057685;9020.671076;9070;9110.28397;9151.665206;9192.53403;9231.203955;9265.994545;9295.296642;9317.618116;9331.611089;9336.083609;9330;9312.474646
